programStageId,seNumber,dataElementUid,dataElementCode,dhis2DataElementCode,dhis2DataElementName,sortOrder,compulsory,allowProvidedElsewhere,renderType,active
hup8BqEe7Mn,13,,13.11.1.1,,,879,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.11.1.2,,,880,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.11.1.3,,,881,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.12.1.1,,,882,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.12.1.2,,,883,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.12.1.3,,,884,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.12.1.4,,,885,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.12.1.5,,,886,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.13.1.1,,,887,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.13.1.2,,,888,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.13.1.3,,,889,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.13.1.4,,,890,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,13,,13.13.1.5,,,891,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.1,,,892,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.2,,,893,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.3,,,894,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.4,,,895,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.5,,,896,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.6,,,897,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.1.7,,,898,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.1,,,899,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.2,,,900,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.3,,,901,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.4,,,902,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.5,,,903,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.6,,,904,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.1.2.7,,,905,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.1,,,906,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.2,,,907,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.3,,,908,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.4,,,909,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.5,,,910,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.6,,,911,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.1.7,,,912,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.2.1,,,913,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.2.2,,,914,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.2.3,,,915,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.2.4,,,916,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.2.2.5,,,917,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.3.1.1,,,918,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.3.1.2,,,919,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.3.1.3,,,920,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.1.1,,,921,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.1.2,,,922,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.1.3,,,923,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.1.4,,,924,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.1,,,925,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.2,,,926,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.3,,,927,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.4,,,928,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.5,,,929,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.6,,,930,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.7,,,931,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.8,,,932,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.9,,,933,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.10,,,934,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.2.11,,,935,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.3.1,,,936,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.3.2,,,937,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.3.3,,,938,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.4.3.4,,,939,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.1,,,940,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.2,,,941,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.3,,,942,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.4,,,943,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.5,,,944,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.1.6,,,945,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.2.1,,,946,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.2.2,,,947,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.3.1,,,948,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.3.2,,,949,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.3.3,,,950,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.3.4,,,951,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.4.1,,,952,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.4.2,,,953,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.4.3,,,954,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.4.4,,,955,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.4.5,,,956,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.5.1,,,957,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.5.2,,,958,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.5.3,,,959,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.5.4,,,960,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.6.1,,,961,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.6.2,,,962,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.6.3,,,963,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.5.6.4,,,964,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.1.1,,,965,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.1.2,,,966,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.1.3,,,967,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.1.4,,,968,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.1,,,969,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.2,,,970,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.3,,,971,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.4,,,972,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.5,,,973,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.6,,,974,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.2.7,,,975,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.1,,,976,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.2,,,977,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.3,,,978,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.4,,,979,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.5,,,980,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.6,,,981,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.7,,,982,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.8,,,983,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.6.3.9,,,984,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.1,,,985,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.2,,,986,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.3,,,987,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.4,,,988,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.5,,,989,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.6,,,990,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.7.1.7,,,991,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.8.1.1,,,992,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.8.1.2,,,993,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.8.1.3,,,994,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.8.1.4,,,995,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.1.1,,,996,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.1.2,,,997,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.1.3,,,998,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.1.4,,,999,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.2.1,,,1000,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.2.2,,,1001,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.2.3,,,1002,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.1,,,1003,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.2,,,1004,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.3,,,1005,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.4,,,1006,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.5,,,1007,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.6,,,1008,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.3.7,,,1009,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.4.1,,,1010,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.4.2,,,1011,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.4.3,,,1012,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.4.4,,,1013,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.9.4.5,,,1014,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.10.1.1,,,1015,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.10.1.2,,,1016,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.10.1.3,,,1017,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.10.1.4,,,1018,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.11.1.1,,,1019,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.11.1.2,,,1020,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.11.1.3,,,1021,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.12.1.1,,,1022,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.12.1.2,,,1023,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.12.1.3,,,1024,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.12.1.4,,,1025,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.12.1.5,,,1026,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.13.1.1,,,1027,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.13.1.2,,,1028,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.13.1.3,,,1029,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.13.1.4,,,1030,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,14,,14.13.1.5,,,1031,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.1.1,,,1032,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.1.2,,,1033,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.1.3,,,1034,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.1,,,1035,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.2,,,1036,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.3,,,1037,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.4,,,1038,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.5,,,1039,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.6,,,1040,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.1.2.7,,,1041,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.1,,,1042,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.2,,,1043,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.3,,,1044,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.4,,,1045,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.5,,,1046,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.6,,,1047,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.2.1.7,,,1048,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.3.1.1,,,1049,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.3.1.2,,,1050,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.3.1.3,,,1051,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.1.1,,,1052,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.1.2,,,1053,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.1.3,,,1054,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.1.4,,,1055,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.1,,,1056,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.2,,,1057,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.3,,,1058,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.4,,,1059,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.5,,,1060,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.6,,,1061,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.7,,,1062,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.8,,,1063,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.2.9,,,1064,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.3.1,,,1065,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.3.2,,,1066,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.3.3,,,1067,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.4.3.4,,,1068,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.1.1,,,1069,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.1.2,,,1070,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.1.3,,,1071,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.1.4,,,1072,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.1.5,,,1073,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.2.1,,,1074,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.2.2,,,1075,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.3.1,,,1076,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.3.2,,,1077,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.3.3,,,1078,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.3.4,,,1079,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.4.1,,,1080,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.4.2,,,1081,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.4.3,,,1082,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.4.4,,,1083,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.5.1,,,1084,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.5.2,,,1085,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.5.3,,,1086,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.5.4,,,1087,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.6.1,,,1088,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.6.2,,,1089,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.6.3,,,1090,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.6.4,,,1091,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.7.1,,,1092,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.7.2,,,1093,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.7.3,,,1094,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.5.7.4,,,1095,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.1.1,,,1096,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.1.2,,,1097,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.1.3,,,1098,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.1.4,,,1099,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.1,,,1100,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.2,,,1101,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.3,,,1102,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.4,,,1103,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.5,,,1104,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.6,,,1105,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.2.7,,,1106,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.1,,,1107,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.2,,,1108,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.3,,,1109,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.4,,,1110,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.5,,,1111,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.6,,,1112,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.7,,,1113,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.8,,,1114,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.6.3.9,,,1115,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.1,,,1116,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.2,,,1117,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.3,,,1118,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.4,,,1119,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.5,,,1120,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.6,,,1121,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.7.1.7,,,1122,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.8.1.1,,,1123,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.8.1.2,,,1124,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.8.1.3,,,1125,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.8.1.4,,,1126,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.1.1,,,1127,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.1.2,,,1128,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.1.3,,,1129,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.1.4,,,1130,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.1.5,,,1131,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.2.1,,,1132,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.2.2,,,1133,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.2.3,,,1134,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.1,,,1135,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.2,,,1136,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.3,,,1137,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.4,,,1138,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.5,,,1139,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.6,,,1140,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.3.7,,,1141,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.4.1,,,1142,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.4.2,,,1143,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.4.3,,,1144,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.4.4,,,1145,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.9.4.5,,,1146,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.1,,,1147,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.2,,,1148,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.3,,,1149,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.4,,,1150,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.5,,,1151,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.1.6,,,1152,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.2.1,,,1153,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.2.2,,,1154,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.2.3,,,1155,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.10.2.4,,,1156,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.11.1.1,,,1157,FALSE,FALSE,DEFAULT,TRUE
hup8BqEe7Mn,15,,15.11.1.2,,,1158,FALSE,FALSE,DEFAULT,TRUE
